ICORG,CISLOFA,ICDOD,DODAVATEL,UCELPLATBY,CASTKA,DATVYST,DATSPLAT,PLOZKA,UCETNIID,POZN
66003008,24011079,27204987,1. VOX a.s.,školení - Sylva Nováková,2664,2024-04-10,2024-05-10,5167,FD2400728,
66003008,24005,27002896,"Asociace Záchranný kruh, z.s.",dodání testů z oblasti dopravní výchovy za účelem edukace žáků základních škol i dospělé veřejnosti na DDH,240185,2024-03-04,2024-05-13,5169,FD2400729,
66003008,2400699,1279,"Státní tiskárna cenin, s.p.",digitální tachografy - personalizace 3/2024,1662544.84,2024-04-08,2024-05-10,5139,FD2400730,
66003008,100241524,25051865,ZENOVA services s.r.o.,úklidové služby za 3/2024,364107.15,2024-04-10,2024-05-10,5169,FD2400731,
66003008,100241525,25051865,ZENOVA services s.r.o.,spotřební materiál za 3/2024,56107.70,2024-04-10,2024-05-10,5139,FD2400732,
66003008,100241526,25051865,ZENOVA services s.r.o.,praní prádla za 3/2024,11924.55,2024-04-10,2024-05-10,5169,FD2400733,
66003008,100241527,25051865,ZENOVA services s.r.o.,vícepráce za 3/2024,94442.59,2024-04-10,2024-05-10,5169,FD2400734,
66003008,2400700,1279,"Státní tiskárna cenin, s.p.",digitální tachografy - infrastruktura 3/2024,484686.07,2024-04-08,2024-05-10,5168,FD2400736,
66003008,101122385,49704362,ASIANA s.r.o.,Letenky - Martin Dillinger - ZPC 152/2024,14162,2024-04-11,2024-05-10,5173,FD2400737,
66003008,10911542,49704362,ASIANA s.r.o.,Ubytování - Martin Dillinger - ZPC 152/2024,12922,2024-04-11,2024-05-10,5173,FD2400738,
66003008,101122426,49704362,ASIANA s.r.o.,Letenky - Tomáš Neřold - ZPC 148/2024,12427,2024-04-11,2024-05-10,5173,FD2400739,
66003008,101122435,49704362,ASIANA s.r.o.,Letenky - Tomáš Vokatý - ZPC 150/2024,4650,2024-04-11,2024-05-10,5173,FD2400740,
66003008,101122464,49704362,ASIANA s.r.o.,Letenky - Jiří Bohm - ZPC 154/2024,14742,2024-04-11,2024-05-10,5173,FD2400741,
66003008,20241371,61060631,"VITA software, s.r.o.",technická podpora software VITA + služby 1-3/2024,25410,2024-04-11,2024-05-10,5168,FD2400742,
66003008,100231233,25307126,"MAXPROGRES, s.r.o.",měsíční zkouška EPS 3/2024,2722.50,2024-03-19,2024-05-10,5169,FD2400743,
66003008,240250,27662101,Tribun EU s.r.o.,zajištění tisku letáků Via Vindobona - propagace VRT v ČR,8000,2024-04-11,2024-05-10,5139,FD2400744,
66003008,10402085,11213175,RNDr. Ivana Hexnerová - BOVA  POLYGON,školení - Mgr. Kryštof Maschke,2840.50,2024-04-11,2024-05-10,5167,FD2400745,
66003008,20240014,26142848,INOVA STAV spol. s.r.o.,dodávka a pokládka koberců - místnosti č. 129-131/3P,149590.12,2024-04-11,2024-05-10,5171,FD2400746,
66003008,24110060,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,165949.08,2024-04-11,2024-05-10,5139,FD2400747,
66003008,7302400175,47547022,CHAPS spol.s.r.o.,provoz a softwarová údržba nadstavbových modelů CIS JŘ 3/2024,175450,2024-04-09,2024-05-10,5168,FD2400748,
66003008,2124,48920657,Rostislav Chládek,výuka ZŠ na DDH Znojmo za 3/2024,30400,2024-04-05,2024-05-10,5169,FD2400749,
66003008,2400600041,71294767,"Dům dětí a mládeže Kyjov, příspěvková organizace města Kyjova",dopravní výuka ZŠ na DDH Kyjov za 2-3/2024,46000,2024-03-31,2024-05-10,5169,FD2400750,
66003008,44200,26206846,Lékařský dům v Mezibranské s.r.o.,provedené zdravotní prohlídky 1.Q/2024,8009.80,2024-04-09,2024-05-10,5169,FD2400751,
66003008,22024,12434914,Zbyněk Ziggy Horváth,zajištění akcí BESIP 9.-10.3. Kroměříž,30000,2024-03-25,2024-05-10,5169,FD2400752,
66003008,241100171,26954770,"AQE advisors, a.s.",Školení - Jana Poutníková,3448.50,2024-04-12,2024-05-10,5167,FD2400753,
66003008,99515582,26441381,Alma Career Czechia s.r.o.,Balíček inzertních služeb KOMBI 100,250470,2024-04-12,2024-05-10,5169,FD2400754,
66003008,3024051115,64942503,"OFFICEO, s.r.o.",Kancelářské potřeby - Obálky C5,3012.90,2024-04-10,2024-05-10,5139,FD2400755,
66003008,3024050602,64942503,"OFFICEO, s.r.o.",Kancelářské potřeby,38485.95,2024-04-10,2024-05-10,5139,FD2400756,
66003008,3024052702,64942503,"OFFICEO, s.r.o.",Kancelářské potřeby - Pastelky Sakota,120.32,2024-04-10,2024-05-10,5139,FD2400757,
66003008,22400027,426351,Oblastní spolek Českého červeného kříže Kroměříž,dopravní výuka ZŠ na DDH Kroměříž za 1-3/2024,47150,2024-03-27,2024-05-13,5169,FD2400758,
66003008,32024,75255049,Zdeněk Patík,Provádění prevence v oblasti bezpečnosti silničního provozu a dopravní výchovy ve Zlínském kraji za 3/2024,63912.69,2024-03-31,2024-05-10,5169,FD2400759,
66003008,2312307243,45800456,TV Nova s.r.o.,Dodatek k FD 2303065 - zajištění vysílání informačních spotů za 12/2023,336000,2024-04-15,2024-04-23,5169,FD2400760,
66003008,2024135,311391,"CENDIS, s.p.",technická podpora Microsoft za 3/2024,179413.29,2024-04-11,2024-04-25,5168,FD2400761,
66003008,2024136,311391,"CENDIS, s.p.","Zajištění kampaně připomínající nákup elektronické dálniční známky, zavedení jednodenní známky a aktuální výstavbu dálnic",1427791.46,2024-04-11,2024-05-10,5169,FD2400762,
66003008,2024138,311391,"CENDIS, s.p.",služby rutinního provozu 3/2024,1945412.32,2024-04-11,2024-05-10,5168,FD2400763,
66003008,24110061,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,861786.20,2024-04-11,2024-05-10,5139,FD2400764,
66003008,101122762,49704362,ASIANA s.r.o.,Letenky - Blanka Bednářová - ZPC 158/2024,4495,2024-04-12,2024-05-10,5173,FD2400765,
66003008,2403500612,28147596,tisknisi s.r.o.,tisk propagačního materiálu,3169,2024-04-10,2024-05-10,5139,FD2400766,
66003008,1322402086,63073188,"Přerost a Švorc - auto, s.r.o.","servisní prohlídka na služebním vozidle Škoda Superb, RZ: 5AE 9256",24776,2024-04-09,2024-05-10,5171,FD2400767,
66003008,1322402102,63073188,"Přerost a Švorc - auto, s.r.o.",výměna sady pneumatik ze zimních na letní na služebním vozidle Škoda Superb 5AE 9339,3831,2024-04-10,2024-05-10,5171,FD2400768,
66003008,1322401981,63073188,"Přerost a Švorc - auto, s.r.o.","servisní prohlídka na služebním vozidle Škoda Superb, RZ: EL6 83AL",9083,2024-04-09,2024-05-10,5171,FD2400769,
66003008,24010031,550264,Autoklub České republiky,Provádění prevence v oblasti bezpečnosti silničního provozu a dopravní výchovy v Hlavním městě Praze za 3/2024,45133,2024-03-31,2024-05-15,5169,FD2400770,
66003008,24000156,25972154,Český a moravský účetní dvůr s.r.o.,školení - Ing. Alena Hanzlová,2962.08,2024-04-15,2024-05-15,5167,FD2400771,
66003008,421296,62932632,"Český institut interních auditorů, z.s.",školení - Ing. Lucie Klubová,3509,2024-04-15,2024-05-15,5167,FD2400772,
66003008,90112824,25145444,ICZ a.s.,provozní podpora stávající aplikace RSV za 3/2024,2286900,2024-04-15,2024-05-15,5168,FD2400773,
66003008,2403033,72449781,Mgr. Jakub Kovář,"Překlad textu tiskových zpráv z ČJ do AJ, GER, PL, HU",11674.08,2024-04-11,2024-05-15,5169,FD2400774,
66003008,24110062,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,135134.01,2024-04-15,2024-05-15,5139,FD2400775,
66003008,2024140,311391,"CENDIS, s.p.","Webeditor a spolupráce na kampaních, projektové řízení za 3/2024",49737.05,2024-04-15,2024-04-29,5168,FD2400776,
66003008,240470,3659330,NOVEKO 96 vzdělávání spol. s r.o.,"školení - Ing. Iveta Moučková Hellerová, Ing. Ivana Einšpiglová a Ing. Michal Bařina",6000,2024-04-15,2024-05-15,5167,FD2400777,
66003008,10019,231401,Město Benešov,dopravní výuka ZŠ na DHH Benešov 3/2024,5950,2024-04-15,2024-05-15,5169,FD2400778,
66003008,1314067113,24787426,LKQ CZ s.r.o. (Auto Kelly a.s.),autopotřeby,5655,2024-04-15,2024-05-15,5139,FD2400779,
66003008,20240401,69027846,Ludmila Vrhelová,podpůrné činnosti odborové organizace Ministerstva dopravy za 3/2024,14904,2024-04-03,2024-05-10,5169,FD2400780,
66003008,2024012054,47903783,Gordic spol. s r.o.,služby podpory eSSL 3/2024,212627.25,2024-04-15,2024-05-15,5168,FD2400781,
66003008,5183197602,47114983,"Česká pošta, s.p.",Komerční a kvalifikované certifikáty,2775,2024-04-15,2024-04-29,5168,FD2400782,
66003008,202406,74705865,Charouz Miroslav Ing.,Provádění prevence v oblasti bezpečnosti silničního provozu a dopravní výchovy v Olomouckém kraji za 3/2024,92960.33,2024-04-03,2024-05-15,5169,FD2400783,
66003008,2024141,311391,"CENDIS, s.p.",Provoz systému ISUA za 3/2024,145200,2024-04-15,2024-05-16,5168,FD2400784,
66003008,2024142,311391,"CENDIS, s.p.",dodání občerstvení v období 3/2024,13597.79,2024-04-15,2024-05-16,5175,FD2400785,
66003008,2243991,26426218,"Seminaria, s.r.o.",školení - Dagmar Kutílková,2167.11,2024-04-16,2024-05-16,5167,FD2400786,
66003008,101123485,49704362,ASIANA s.r.o.,Letenky - Evžen Vydra - ZPC 160/2024,5615,2024-04-16,2024-05-16,5173,FD2400787,
66003008,100240012,25307126,"MAXPROGRES, s.r.o.",měsíční zkouška EPS 4/2024,2722.50,2024-04-12,2024-05-16,5169,FD2400788,
66003008,100240013,25307126,"MAXPROGRES, s.r.o.","roční zkouška EPS, ER (NZS), roční kontrola SHS a SHZ",320045,2024-04-12,2024-05-16,5169,FD2400789,
66003008,2413557,28433301,Typos tiskařské závody s.r.o.,Tiskopisy pro mezinárodní silniční dopravu - Licence pro nákladní přepravu a Osvědčení řidiče pro silniční nákladní přeoravu,60251.95,2024-04-16,2024-05-16,5139,FD2400790,
66003008,101123492,49704362,ASIANA s.r.o.,Letenky - Marek Lahoda - ZPC 159/2024,5304,2024-04-16,2024-05-16,5173,FD2400791,
66003008,2024143,311391,"CENDIS, s.p.",Realizace rozvoje dle ZP-SJT-054,1742448.40,2024-04-16,2024-05-17,6111,FD2400792,
66003008,2024144,311391,"CENDIS, s.p.","Projektový, technologický a produktový dohled, konzultační podpora a supervize provozu a rozvoje IS Portál dopravy za 02/2024",44996.88,2024-04-03,2024-05-17,5168,FD2400793,
66003008,2024145,311391,"CENDIS, s.p.","Zajištění projektového řízení, technologického dohledu a supervize v rámci vývoje IS Centrální registr dopravních omezení (CREDO) za období 02/2024",287556.50,2024-04-16,2024-05-17,6111,FD2400794,
66003008,1314067193,24787426,LKQ CZ s.r.o. (Auto Kelly a.s.),autopotřeby - odstraňovač hmyzu,172,2024-04-15,2024-05-17,5139,FD2400795,
66003008,483310157,1718053,Hyundai Praha Domanský s.r.o.,výměna nefunkční autobaterie na služebním vozidle Hyundai Tucson 5AP 2963,5245,2024-04-15,2024-05-17,5171,FD2400796,
66003008,5118618488,47114983,"Česká pošta, s.p.",poštovní služby - zákaznické jízdy 3/2024,4961,2024-04-12,2024-05-06,5169,FD2400797,
66003008,1241041805,60707968,100MEGA Distribution s.r.o.,Ubiquiti Single-Mode optické moduly SFP+,110918,2024-04-16,2024-05-09,5139,FD2400798,
66003008,2024146,311391,"CENDIS, s.p.",řízení RSV a IS TP za 3/2024,359086.86,2024-04-17,2024-05-17,5168,FD2400799,
66003008,1240110,27105679v,Artcristal Bohemia s.r.o.,těžítka,27600,2024-04-16,2024-05-17,5194,FD2400800,
66003008,2024017,73808997,Jan Šmrha,Tlumočení z ČJ do NJ dne 15.-16.4.2024,25323,2024-04-18,2024-05-17,5169,FD2400801,
66003008,22024,14501643,Kovář Václav,Provádění prevence v oblasti bezpečnosti silničního provozu a dopravní výchovy v Jihočeském kraji za 2/2024,73190.04,2024-03-03,2024-05-17,5169,FD2400802,
66003008,10401900,11213175,RNDr. Ivana Hexnerová - BOVA  POLYGON,školení - Mgr. Klára Šefrnová a Mgr. Lucie Šmahová,6251,2024-04-18,2024-05-17,5167,FD2400803,
66003008,10402421,11213175,RNDr. Ivana Hexnerová - BOVA  POLYGON,školení - Ing. Jana Beranová,3125.50,2024-04-18,2024-05-17,5167,FD2400804,
66003008,10400995,11213175,RNDr. Ivana Hexnerová - BOVA  POLYGON,školení -JUDr. Miroslav Kvapil,2840.50,2024-04-18,2024-05-17,5167,FD2400805,
66003008,10401943,11213175,RNDr. Ivana Hexnerová - BOVA  POLYGON,školení - Mgr. Barbora Cásková,2840.50,2024-04-18,2024-05-17,5167,FD2400806,
66003008,24110064,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,154397.21,2024-04-18,2024-05-17,5139,FD2400807,
66003008,20240016,26142848,INOVA STAV spol. s.r.o.,dodávka a pokládka koberců - místnosti č. 110B/P a 136/2P,79537.66,2024-04-18,2024-05-17,5171,FD2400808,
66003008,101124258,49704362,ASIANA s.r.o.,Letenky - Jiří Bohm - ZPC 168/2024,15507,2024-04-19,2024-05-17,5173,FD2400809,
66003008,427035,62932632,"Český institut interních auditorů, z.s.",školení - Lucie Klubová a Pavla Stanošková,16698,2024-04-18,2024-05-17,5167,FD2400810,
66003008,82024,88561593,Aleš Dundr,vyčištění okapových žlabů střechy budovy MD,108486,2024-04-18,2024-05-17,5171,FD2400811,
66003008,24110063,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,8954,2024-04-18,2024-05-17,5139,FD2400812,
66003008,101124353,49704362,ASIANA s.r.o.,Letenky - Ondřej Šváb - ZPC 169/2024,19657,2024-04-19,2024-05-17,5173,FD2400813,
66003008,4042024,8576980,Daniela Lukašíková,služby podpůrných činností pro O 010 za 4/2024,21850,2024-04-19,2024-05-17,5169,FD2400814,
66003008,90112935,25145444,ICZ a.s.,"Zabezpečení provozu IS pro vedení CRŘ, 3/2024",2385575.50,2024-04-19,2024-05-17,5168,FD2400815,
66003008,90112936,25145444,ICZ a.s.,"Služby zvýšeného bezpečnostního dohledu CRŘ, 3/2024",416215.80,2024-04-19,2024-05-17,5168,FD2400816,
66003008,8851106141,64949681,T-Mobile Czech Republic a.s.,AzureMonetaryCommit Consumption 3/2024,67199.56,2024-04-11,2024-05-17,5168,FD2400817,
66003008,2400747,1279,"Státní tiskárna cenin, s.p.",dobropis k FD 2400730 - digitální tachografy - personalizace 3/2024,-2599,2024-04-18,2024-05-22,5139,FD2400818,
66003008,2400747,1279,"Státní tiskárna cenin, s.p.",dobropis k FD 2400730 - digitální tachografy - personalizace 3/2024,-0.08,2024-04-18,2024-05-22,5991,FD2400818,
66003008,20240321,24656631,IT FRIENDS s.r.o.,Server pro zálohování M365,285257.50,2024-04-19,2024-05-17,6125,FD2400819,
66003008,2410166,571288,"Svaz účetních ČR, z.s.",školení - Ing. Zuzana Nováková,3190,2024-04-18,2024-05-22,5167,FD2400820,
66003008,12024,75093651,ÚAMK - AUTOMOTOKLUB ČESKÉ BUDĚJOVICE,zajištění akce s tématikou Besip - Den v ZOO Hluboká nad Vltavou,6000,2024-04-19,2024-05-22,5169,FD2400821,
66003008,652024,27179826,Gourmand Praha s.r.o.,zajištění občerstvení na mezinárodní jednání CZ/SK v oblasti kombinované dopravy dne 18.4.2024,4811,2024-04-18,2024-05-22,5175,FD2400822,
66003008,24110065,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,114360.73,2024-04-22,2024-05-22,5139,FD2400823,
66003008,2024147,311391,"CENDIS, s.p.",služby v oblasti správy a provozu ICT za 3/2024 back office,197472,2024-04-18,2024-04-29,5168,FD2400824,
66003008,2406,62779141,Ing.Vít Janoš,poradenství v oblasti dopravního plánování,142800,2024-04-22,2024-05-22,5166,FD2400825,
66003008,4130007040,25527886,"SMERO, spol. s r.o.",Papír xerografický,62145.60,2024-04-22,2024-05-23,5139,FD2400826,
66003008,2454002408,63987121,TÜV SÜD Czech s.r.o.,práce spojedné se zasedáním W.P 29 - Světové fórum pro harmonizaci předpisů pro vozidla,97042,2024-04-22,2024-05-23,5166,FD2400827,
66003008,9204116293,25775634,"PEAL, a.s.",Občerstvení pro catering MD,7357.58,2024-04-17,2024-05-23,5175,FD2400828,
66003008,9204119990,25775634,"PEAL, a.s.",Pohoštění pro pana ministra,7295.64,2024-04-23,2024-05-23,5175,FD2400829,
66003008,20240031,8543691,ZIRKONIUM BB s.r.o.,pohoštění na tuzemské jednání - 28. zasedání MK UAS - 23.4.2024,1428,2024-04-17,2024-04-30,5175,FD2400830,
66003008,2024000003,4790693,LUKAS Company s.r.o.,služby dopravního psychologa na akcích s tématikou BESIP 1-3/2024,8000,2024-04-12,2024-05-23,5169,FD2400831,
66003008,9204116276,25775634,"PEAL, a.s.",Pohoštění pro pana ministra,33117.56,2024-04-17,2024-05-23,5175,FD2400832,
66003008,82024,72206098,Mgr. Lenka Vybíralová,služby dopravního psychologa  za 2-4/2024,24000,2024-04-23,2024-05-23,5169,FD2400834,
66003008,5183203505,47114983,"Česká pošta, s.p.",Komerční a kvalifikované certifikáty,5579.99,2024-04-23,2024-05-07,5168,FD2400835,
66003008,202400220,5564697,Kovofit s.r.o.,Betonové lavičky Golem,11528,2024-04-08,2024-05-24,5137,FD2400836,
66003008,2410178,571288,"Svaz účetních ČR, z.s.",školení - Alena Zámečníková,3190,2024-04-24,2024-05-24,5167,FD2400837,
66003008,10911739,49704362,ASIANA s.r.o.,Ubytování - Tomáš Vokatý - ZPC 98/2024,9020,2024-04-24,2024-05-24,5173,FD2400838,
66003008,1012397,62412388,CGI IT Czech Republic s.r.o.,konzultační a poradenské služby,803924,2024-04-15,2024-05-24,5166,FD2400839,
66003008,101125287,49704362,ASIANA s.r.o.,Letenky - Ondřej Rohlík - ZPC 174/2024,13850,2024-04-24,2024-05-24,5173,FD2400840,
66003008,101125286,49704362,ASIANA s.r.o.,Letenky - Václav Kobera - ZPC 151/2024,6004,2024-04-24,2024-05-24,5173,FD2400841,
66003008,10911745,49704362,ASIANA s.r.o.,"Ubytování - Barbora Zahálková, Lucie Muzikářová, Marian Kern - ZPC 176-178/2024",11070,2024-04-24,2024-05-24,5173,FD2400842,
66003008,22411120,25793349,SUDOP PRAHA a.s.,konferenční poplatek - Filip Zelený,5000,2024-04-10,2024-05-24,5176,FD2400843,
66003008,10402423,11213175,RNDr. Ivana Hexnerová - BOVA  POLYGON,školení - Ing. Pavlína Matějovičová,2650.50,2024-04-24,2024-05-24,5167,FD2400844,
66003008,7600002275,49241931,LONDA spol. s r. o.,informační spoty - Rádio Impuls 12. - 21.2.2024,155333,2024-02-22,2024-05-24,5169,FD2400845,
66003008,240301,68470835,Lada Kocianová,Provádění prevence v oblasti bezpečnosti silničního provozu a dopravní výchovy v Královéhradeckém kraji za 3/2024,68150,2024-04-24,2024-05-24,5169,FD2400846,
66003008,240006,65765885,Centrum AMAVET - Junior Brno,zajištění semináře pro organizaci DSMC - 15.4.2024,4000,2024-04-23,2024-05-24,5164,FD2400847,
66003008,20240437,27285359,Agentura Parole s.r.o.,"Jazyková výuka, 3/2024 - český jazyk",2450.25,2024-04-15,2024-05-24,5167,FD2400848,
66003008,20240438,27285359,Agentura Parole s.r.o.,"Jazyková výuka, 3/2024 - německý jazyk",13884.75,2024-04-15,2024-05-24,5167,FD2400849,
66003008,20240439,27285359,Agentura Parole s.r.o.,"Jazyková výuka, 3/2024 - anglický jazyk",43287.75,2024-04-15,2024-05-24,5167,FD2400850,
66003008,132430242,28510011,"Komterm Čechy, s.r.o.",Oprava havárie kotlového tělesa K1 a K3,89741,2024-04-25,2024-05-24,5171,FD2400851,
66003008,1031557,49704362,ASIANA s.r.o.,dobropis k FD 2400452 - letenky - Lenka Hamplová - ZPC 85/2024,-437,2024-04-25,2024-06-04,5173,FD2400852,
66003008,1031557,49704362,ASIANA s.r.o.,dobropis k FD 2400452 - letenky - Lenka Hamplová - ZPC 85/2024,0,2024-04-25,2024-06-04,5991,FD2400852,
66003008,240100267,27247881,"Aktuální paragrafy JUDr.Pavel Chládek, s.r.o.",školení - Mgr. Jana Nádvorníková,2591,2024-04-24,2024-05-24,5167,FD2400853,
66003008,24000880,46974571,"Hotel International Brno, a.s.",ubytování pana ministra a jeho doprovodu 24.-25.4.2024,4200,2024-04-25,2024-05-24,5173,FD2400854,
66003008,24000880,46974571,"Hotel International Brno, a.s.",ubytování pana ministra a jeho doprovodu 24.-25.4.2024,4280,2024-04-25,2024-05-24,5169,FD2400854,
66003008,31241245,5533481,"Top Vision, s.r.o.",školení -  Ing. Zdeněk Kymr,7247.90,2024-04-25,2024-05-24,5167,FD2400855,
66003008,24110067,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,227201.70,2024-04-25,2024-05-24,5139,FD2400856,
66003008,4461300023,2346826,CZECH NEWS CENTER a.s.,Výtisk časopisu titulu Svět motorů Speciál vydání 1/2024 - 400 ks,16560,2024-04-24,2024-05-24,5139,FD2400857,
